user_id,post_md_like_mean,post_md_like_std,post_md_retweet_mean,post_md_retweet_std,post_md_reply_mean,post_md_reply_std,post_md_quote_mean,post_md_quote_std,post_text_length_mean,post_text_length_std,post_sentiment_score_mean,post_sentiment_score_std,post_sentiment_numeric_mean,post_sentiment_numeric_std,post_sentiment_numeric_prop_positive,post_sentiment_numeric_prop_neutral,post_sentiment_numeric_prop_negative
0B1C6135-7D2A-4875-B379-3D2AD84F1F1E,983.8,1506.3248520820468,,,56.5,54.47522372602062,,,,,,,,,,,
0B2506D9-8C0F-443D-A602-C9A7FC898A0F,248611.11111111112,223140.07282145764,,,1426.2222222222222,1360.5655505281436,,,,,,,,,,,
0B43CB6F-2710-444B-9F8A-4363AC36D3D7,5526.45,5107.71578570108,,,49.65,50.54035516297843,,,,,,,,,,,
0BC2A37E-6BCC-4DBA-93C5-9218AD880679,2.4,0.4898979485566356,,,0.4,0.48989794855663565,,,,,,,,,,,
0CB46807-E2A2-4503-B74D-06BAE19C5271,0.3333333333333333,0.4714045207910317,,,0.0,0.0,,,,,,,,,,,
0CC3D1A7-2133-47E0-A55C-C3133854471A,4325185.0,3885916.894411794,,,22679.15,21717.312624436294,,,,,,,,,,,
0CFD5374-848A-420A-8309-E7704F27F971,15.15,11.871288893797507,,,0.1,0.4358898943540673,,,,,,,,,,,
0D07E8CF-35B2-4A1F-A8A2-FF7347D55FA1,1449.6,3729.7990213951207,,,9.1,17.860291151042304,,,,,,,,,,,
0D0B6229-208E-493C-BD38-AC646507EA1B,12.0,3.7682887362833544,,,0.6,0.8,,,,,,,,,,,
0D1176F2-58FE-43D4-8B3B-C30F638F197F,3.6,1.8547236990991407,,,0.2,0.4000000000000001,,,,,,,,,,,
0D47731A-20C0-42E2-85F2-8D6798004A37,117.0,0.0,,,2.0,0.0,,,,,,,,,,,
0D63323B-BC78-443A-A52D-F2A137D6D241,11.15,8.702154905539201,,,0.6,1.7435595774162693,,,,,,,,,,,
0D92F336-6F37-42A8-9101-61E3915FC1D1,47276.4,98410.83547069396,,,395.7,810.4257584751363,,,,,,,,,,,
0DCC95EA-5D08-45A8-8E5C-5470FECF193C,2.85,3.8765319552404063,,,0.2,0.8717797887081346,,,,,,,,,,,
0F59D73F-1A09-403A-8778-15571F84EAF1,276.1,284.37930656079743,,,44.65,125.17039386372481,,,,,,,,,,,
0FB09828-9D7C-47A7-BC69-1088E64D4340,19.1,29.422610353264037,,,1.0,0.9486832980505138,,,,,,,,,,,
0FF3D24E-D8A8-4E2F-A995-0496F7584CA0,14.0,0.0,,,9.0,0.0,,,,,,,,,,,
100645E4-2029-4754-9C30-E9A403B2104E,5093.65,4693.66394488357,,,131.8,210.9617500875455,,,,,,,,,,,
1013031680,0.05172413793103448,0.28901818300414156,0.0,0.0,0.0,0.0,,,83.05172413793103,25.88597171268846,0.7670497000217438,0.1611509030315774,0.25862068965517243,0.5741664070809211,0.3275862068965517,0.603448275862069,0.06896551724137931
1015049688507174912,,,,,,,,,53.9,36.095013506023236,0.7860478168725967,0.12157681559632799,0.02,0.5095095681142798,0.14,0.74,0.12
1016382099459334144,,,,,,,,,179.5,123.70145512482866,0.8036222434043885,0.14175104481607995,0.38,0.4853864439804639,0.38,0.62,0.0
10173D3F-9143-4859-A509-4703C008BA52,22.4,23.414525406251563,,,1.8,2.227105745132009,,,,,,,,,,,
101825544,,,,,,,,,93.3,48.521438560702215,0.7982619023323059,0.1373078315613029,0.32,0.7054076835419358,0.46,0.4,0.14
10189332,,,,,,,,,103.06,38.42780763978085,0.7601741033792496,0.15031252872078849,-0.12,0.7652450587883597,0.24,0.4,0.36
1019732334185086976,,,,,,,,,98.06,47.524902945718885,0.7648635524511337,0.15012194024138878,-0.22,0.7291090453423275,0.18,0.42,0.4
1023986311433048064,,,,,,,,,96.18,52.597600705735616,0.8160878133773803,0.13345680079043135,0.44,0.6053098380168622,0.5,0.44,0.06
1030822758660427776,,,,,,,,,98.6,44.265562235218475,0.8099715304374695,0.14010206913684256,0.6,0.6000000000000001,0.66,0.28,0.06
1033527924,,,,,,,,,113.14,31.73768107470992,0.6939746123552323,0.13415467098310196,-0.48,0.5741080037762929,0.04,0.44,0.52
1035622506156187659,,,,,,,,,87.92,62.45249074296397,0.7116553044319153,0.1457407420912046,0.0,0.6633249580710799,0.22,0.56,0.22
1039833297751302144,,,,,,,,,107.52,8.713759234681666,0.891204274892807,0.02951600635838535,-0.02,0.13999999999999999,0.0,0.98,0.02
1040160698125496320,,,,,,,,,112.42,43.29900229797448,0.7516036701202392,0.15088086011353682,0.28,0.530659966456864,0.32,0.64,0.04
1044385534167126016,,,,,,,,,103.9,42.470813507631334,0.8502528405189514,0.08375039955373856,0.1,0.36055512754639896,0.12,0.86,0.02
1050006840,,,,,,,,,156.92,91.27953549399778,0.7365482312440872,0.16132811025791594,0.08,0.744043009509531,0.32,0.44,0.24
1055702011,,,,,,,,,127.94,52.95296403413127,0.7898475003242492,0.06027646411801898,-0.04,0.19595917942265426,0.0,0.96,0.04
1059087512021426182,,,,,,,,,60.6,58.34586532051779,0.7358643472194671,0.22219998643927144,0.2,0.7483314773547883,0.4,0.4,0.2
106595346,0.0064516129032258064,0.08006241061929587,0.2064516129032258,1.5971618949331436,0.23870967741935484,2.336481697374155,,,97.34838709677419,33.24932083679636,0.777351515331576,0.1160347089571918,0.05806451612903226,0.3973900282434708,0.10967741935483871,0.8387096774193549,0.05161290322580645
1068192080953057282,,,,,,,,,99.64,78.06913858881755,0.7692226004600525,0.10569636916945818,-0.04,0.39799497484264795,0.06,0.84,0.1
1069307890073288704,,,,,,,,,79.54,41.237463549544366,0.7742603647708893,0.15054005409700594,0.1,0.608276253029822,0.24,0.62,0.14
1070386470,15.518867924528301,10.760016072860507,10.169811320754716,7.991117354173554,0.0,0.0,,,91.4622641509434,30.768206614455888,0.8170030825542953,0.05713375438779142,0.009433962264150943,0.09666934684867547,0.009433962264150943,0.9905660377358491,0.0
107436986,,,,,,,,,108.68,80.19761592466449,0.8358723473548889,0.1511190917291054,0.74,0.4386342439892262,0.74,0.26,0.0
1076110847947300865,,,,,,,,,85.02,46.29578382531179,0.7512541407346726,0.12211027499786956,0.06,0.4651881339845203,0.14,0.78,0.08
1083956670760398849,,,,,,,,,127.54,31.66146553777952,0.8416082978248596,0.0638852841515978,0.02,0.13999999999999999,0.02,0.98,0.0
1085112173766963204,,,,,,,,,36.0,0.0,0.6859394907951355,0.0,0.0,0.0,0.0,1.0,0.0
1085969994721181697,,,,,,,,,90.42,45.53595941670714,0.7537522166967392,0.14597035978588235,0.0,0.6,0.18,0.64,0.18
1088BE12-FB7F-4010-BE66-3E068C76B470,41.23529411764706,61.10119803558751,,,0.7647058823529411,1.2616241523251304,,,,,,,,,,,
109079501,,,,,,,,,112.12,47.136669377460265,0.7996430021524429,0.1894488320669601,0.48,0.7807688518377254,0.66,0.16,0.18
1091471907126358017,,,,,,,,,86.45,58.947837110448766,0.7500378012657165,0.14300413467127696,-0.05,0.5894913061275798,0.15,0.65,0.2
1094674059856674816,,,,,,,,,98.1,58.30068610230929,0.8512030380964279,0.13642160164971368,0.52,0.64,0.6,0.32,0.08
1096705832220119041,,,,,,,,,113.82,60.23742690387762,0.7371611684560776,0.14242785067342975,0.02,0.6161168720299744,0.2,0.62,0.18
109702885,,,,,,,,,139.14,45.4880247977421,0.8863729751110077,0.07686767918479062,0.02,0.13999999999999999,0.02,0.98,0.0
10DBA90B-04C2-473D-9933-EE1BC2492927,30.0,0.0,,,0.0,0.0,,,,,,,,,,,
1104501,,,,,,,,,122.72,43.41936894981317,0.7779697680473328,0.13280037573636438,0.0,0.6928203230275509,0.24,0.52,0.24
1107326988,,,,,,,,,95.6,50.626870335820676,0.7871087908744812,0.13493193197961345,0.26,0.5589275444992848,0.32,0.62,0.06
1107784952559611909,,,,,,,,,61.9,47.11358615091829,0.8165670275688172,0.11284683831955214,0.7,0.45825756949558405,0.7,0.3,0.0
1107805399,,,,,,,,,128.12,53.11897589374253,0.7428642320632934,0.15304561280581144,-0.34,0.7102112361825882,0.14,0.38,0.48
1108388448375894016,,,,,,,,,107.0,0.0,0.5510681867599487,0.0,0.0,0.0,0.0,1.0,0.0
1112976234,,,,,,,,,91.7,47.81809281014875,0.8096429944038391,0.12761104912905397,0.48,0.6079473661428265,0.54,0.4,0.06
1115235062,,,,,,,,,98.54,52.39664493075869,0.7860109460353851,0.16616100783210763,0.26,0.6873136110975834,0.4,0.46,0.14
1117786405,,,,,,,,,97.84,64.19606218452967,0.8274394404888153,0.14790626225462766,0.44,0.8284926070883192,0.66,0.12,0.22
1117817268707180546,,,,,,,,,132.16,72.09170826107535,0.7561935937404632,0.16529061037559042,0.1,0.7280109889280518,0.32,0.46,0.22
1119638359,0.0,0.0,0.0,0.0,0.0,0.0,,,61.857142857142854,49.501597582959945,0.7355700390679496,0.16373361917205445,0.0,0.5345224838248488,0.14285714285714285,0.7142857142857143,0.14285714285714285
111AC3EE-0A0C-40EF-BD82-DD5BEB60D6FD,130830.0,85986.55767037078,,,833.85,569.3898730219919,,,,,,,,,,,
1120023013188087808,,,,,,,,,91.56,52.79740902733769,0.7813943111896515,0.14329060589460701,0.04,0.72,0.28,0.48,0.24
112047805,,,,,,,,,127.96,66.60389177818365,0.7282684046030045,0.14763366680205922,-0.22,0.6415605972938176,0.12,0.54,0.34
112154808,,,,,,,,,148.9,80.082020454032,0.7624089074134827,0.14372895566897018,0.3,0.7,0.44,0.42,0.14
1123259291115220992,,,,,,,,,129.68,79.65988701975418,0.7637077724933624,0.16054957303868597,0.44,0.6681317235396027,0.54,0.36,0.1
1126649551,,,,,,,,,62.58,31.85535433800729,0.8545981687307358,0.12506508653156054,0.58,0.6954135460285485,0.7,0.18,0.12
1126749496082223104,,,,,,,,,144.26,47.74591500851146,0.7740485858917237,0.07379811443454755,0.08,0.2712931993250107,0.08,0.92,0.0
1127059790,0.0,0.0,0.0,0.0,0.0,0.0,,,60.36,37.9693349954934,0.7574862968921662,0.18019803335614273,0.16,0.7310266752998825,0.36,0.44,0.2
112751658,,,,,,,,,102.2,82.56512580987206,0.8227152299880981,0.11830219459982741,0.34,0.5141984052872977,0.36,0.62,0.02
1127578410,0.0,0.0,0.0,0.0,0.0,0.0,,,57.76190476190476,44.86159112511106,0.7540894193308694,0.14294309859540685,-0.09523809523809523,0.6834619092574917,0.19047619047619047,0.5238095238095238,0.2857142857142857
112805276,,,,,,,,,135.74,82.69892623244874,0.7895784866809845,0.11193056353486547,0.06,0.31048349392520047,0.08,0.9,0.02
1128339972,0.0,0.0,0.1,0.4358898943540673,0.0,0.0,,,66.25,39.485282068132676,0.8048389494419098,0.1483328742201319,0.15,0.7262919523166975,0.35,0.45,0.2
1128666674,0.0,0.0,0.0,0.0,0.08333333333333333,0.2763853991962833,,,73.25,37.25167781456293,0.8155723760525385,0.13519872688483256,0.25,0.7216878364870323,0.4166666666666667,0.4166666666666667,0.16666666666666666
1129290072,0.041666666666666664,0.19982631347136334,77.20833333333333,370.2781588624362,0.0,0.0,,,53.666666666666664,39.53655130242,0.7639945695797602,0.1229900211011097,0.25,0.6614378277661477,0.375,0.5,0.125
1129401444,0.0,0.0,0.0,0.0,0.0,0.0,,,50.666666666666664,25.453661600816666,0.8039858440558115,0.14124529595605229,0.08333333333333333,0.7021791477646965,0.2916666666666667,0.5,0.20833333333333334
1130419537,0.16,0.7838367176906171,55.12,186.92443820966804,0.04,0.19595917942265428,,,61.44,37.76673668719605,0.7505127191543579,0.16267125196764498,0.04,0.5986651818838307,0.2,0.64,0.16
1134433206193872896,,,,,,,,,133.2,51.62402541452962,0.8056575083732604,0.1417177624343603,0.24,0.7088018058667741,0.4,0.44,0.16
1134668407,,,,,,,,,68.16666666666667,32.88067652723844,0.7885730365912119,0.15340583280864997,0.16666666666666666,0.6871842709362769,0.3333333333333333,0.5,0.16666666666666666
1140451,,,,,,,,,144.04,48.97997958349921,0.7580965107679367,0.15137745316304702,-0.18,0.5173006862551026,0.06,0.7,0.24
1141FB55-76DB-4A62-9AF1-2020B0986C8C,3.8,6.8308125431752265,,,0.55,1.0712142642814273,,,,,,,,,,,
114737772,,,,,,,,,124.68,70.64571890780078,0.7798558461666107,0.11527225827153993,-0.08,0.33704599092705434,0.02,0.88,0.1
1149844590146572288,,,,,,,,,111.34,62.88262399105177,0.7660706239938736,0.17464887630083584,-0.02,0.86,0.36,0.26,0.38
1150409755342573569,,,,,,,,,70.96,29.83485210286788,0.7411102348566055,0.15311221889909168,0.16,0.8089499366462671,0.42,0.32,0.26
1150826920394788864,,,,,,,,,91.16,67.01801548837446,0.8044005358219146,0.146502551599844,-0.16,0.8333066662399862,0.28,0.28,0.44
1156880199860084737,,,,,,,,,126.2,90.68494913710876,0.7942268198728561,0.11787562200340178,-0.04,0.3440930106817051,0.04,0.88,0.08
116791717,,,,,,,,,72.42,33.91229275646222,0.9428113305568695,0.07843124679636086,0.94,0.2374868417407584,0.94,0.06,0.0
116A91F3-BE85-441A-9A2B-5FC3A4D3AEEA,11.25,8.954747344286158,,,4.5,5.315072906367325,,,,,,,,,,,
1170558037251067904,,,,,,,,,45.833333333333336,29.86470816282646,0.8400286024525052,0.0768506675429932,0.07142857142857142,0.2575393768188564,0.07142857142857142,0.9285714285714286,0.0
1174585699,0.0,0.0,0.0,0.0,0.10526315789473684,0.3068922049918579,,,49.05263157894737,31.248534591680034,0.7541225552558899,0.1448893948098992,0.0,0.6488856845230502,0.21052631578947367,0.5789473684210527,0.21052631578947367
1174727760,0.047619047619047616,0.21295885499998,156.28571428571428,481.7053182241631,0.0,0.0,,,47.714285714285715,35.49264559252328,0.7547560603845687,0.15702532297767885,0.23809523809523808,0.4259177099999599,0.23809523809523808,0.7619047619047619,0.0
1174762351,0.0,0.0,0.0,0.0,0.04,0.19595917942265428,,,53.72,41.545656812716295,0.8089590215682984,0.11236008585469774,0.28,0.6013318551349164,0.36,0.56,0.08
1175728784,108.19047619047619,333.46558600874266,720.1904761904761,2219.7775010561336,0.0,0.0,,,54.04761904761905,42.7133035933171,0.8208935714903332,0.08405399241721931,-0.23809523809523808,0.6098213559459856,0.09523809523809523,0.5714285714285714,0.3333333333333333
1175825840,0.0,0.0,0.0,0.0,0.0,0.0,,,74.11111111111111,43.542940349969335,0.781289279460907,0.11767485316688364,0.1111111111111111,0.5665577237325317,0.2222222222222222,0.6666666666666666,0.1111111111111111
1175960761,0.0,0.0,0.07142857142857142,0.2575393768188564,0.07142857142857142,0.25753937681885636,,,50.785714285714285,34.12828439752528,0.8265797070094517,0.1148858294070255,0.35714285714285715,0.7178482586514923,0.5,0.35714285714285715,0.14285714285714285
1176221054,81.14285714285714,292.56485413930193,540.1428571428571,1947.5139411620162,0.0,0.0,,,61.57142857142857,36.7942431166971,0.8075657103742871,0.10978206067792066,0.0,0.5976143046671968,0.17857142857142858,0.6428571428571429,0.17857142857142858
1176274290,0.0,0.0,0.0,0.0,0.0,0.0,,,54.4,42.344303040668876,0.811056625843048,0.13553564556050016,0.05,0.5894913061275798,0.2,0.65,0.15
1176311347,0.0,0.0,0.0,0.0,0.0,0.0,,,64.11764705882354,39.09999601766367,0.7772092959460091,0.1506907451587096,0.11764705882352941,0.7578881603955956,0.35294117647058826,0.4117647058823529,0.23529411764705882
1176427063,98.82608695652173,320.07901907170594,670.7826086956521,2127.5766773393652,0.0,0.0,,,68.08695652173913,41.791317013151925,0.7536224282306173,0.17576137134904826,0.0,0.5107539184552492,0.13043478260869565,0.7391304347826086,0.13043478260869565
1177024376857743362,,,,,,,,,118.88,32.599165633494366,0.7677128493785859,0.11632482929365864,-0.4,0.7211102550927979,0.14,0.32,0.54
1177373467395731456,,,,,,,,,129.06,72.50335440515838,0.7680426096916199,0.15518262785979456,0.14,0.8487638069569178,0.44,0.26,0.3
1182002640151965696,,,,,,,,,122.5,72.6667048929563,0.7626367670297622,0.12882440947883858,0.26,0.48207883172775806,0.28,0.7,0.02
1184021662393606144,,,,,,,,,102.0,56.58874193941507,0.7443180424826485,0.08158489554909343,0.0,0.0,0.0,1.0,0.0
1188158892334813184,,,,,,,,,117.16,57.13575412996664,0.78928431391716,0.12009461617964125,0.48,0.49959983987187184,0.48,0.52,0.0
1191766940357996545,,,,,,,,,64.36363636363636,54.89870461673063,0.7713470729914579,0.10981876597456303,0.2727272727272727,0.4453617714151233,0.2727272727272727,0.7272727272727273,0.0
1195479532096180225,,,,,,,,,140.0,0.0,0.8200119137763977,0.0,0.0,0.0,0.0,1.0,0.0
11E45595-CCB1-490A-8FB0-376DBBDCDB95,92.71428571428571,79.21889075884125,,,3.4285714285714284,2.920721185751553,,,,,,,,,,,
12,,,,,,,,,100.28,45.404863175655535,0.8415567862987519,0.12329589854414162,0.38,0.6289674077406555,0.46,0.46,0.08
1201961970116595713,,,,,,,,,89.6,36.87763549903925,0.7804719245433808,0.12627130893728195,0.36,0.5571355310873648,0.4,0.56,0.04
1207879530,0.0,0.0,0.0,0.0,0.0,0.0,,,14.0,11.343133018115703,0.6967970728874207,0.20611390712104863,0.6666666666666666,0.4714045207910317,0.6666666666666666,0.3333333333333333,0.0
1209111705143435264,,,,,,,,,227.48,85.68716123200721,0.835566588640213,0.11657836029511924,0.16,0.36660605559646714,0.16,0.84,0.0
1210606424029417473,,,,,,,,,112.1,41.085398866263915,0.7563432371616363,0.1405722885204962,-0.3,0.6708203932499369,0.12,0.46,0.42
1214658897325281280,,,,,,,,,156.02,52.81571357086828,0.8338507437705993,0.13604344299496665,0.6,0.5656854249492381,0.64,0.32,0.04
1220387247117283332,,,,,,,,,80.62,32.71445552045762,0.8017250335216523,0.10379653524190581,0.24,0.5122499389946279,0.28,0.68,0.04
1220410068291801088,,,,,,,,,78.88,37.48046958083636,0.7380765849351882,0.11685268979090281,-0.08,0.6584831053261732,0.18,0.56,0.26
1224064359384731648,,,,,,,,,64.94736842105263,26.11809956052966,0.7815527759100261,0.14025731483742707,0.2631578947368421,0.5469634129164876,0.3157894736842105,0.631578947368421,0.05263157894736842
1226651033079664640,,,,,,,,,193.74,77.8410714211977,0.701177020072937,0.1113457461229381,-0.06,0.544426303552648,0.12,0.7,0.18
1229587339208482816,,,,,,,,,107.94,69.8373567655592,0.7666960597038269,0.1395765141737065,0.16,0.6437390775772432,0.3,0.56,0.14
1232918977162006533,,,,,,,,,63.26,40.82685880642791,0.8377903151512146,0.10378266926970155,0.46,0.49839743177508455,0.46,0.54,0.0
1234757638715518976,,,,,,,,,123.68,28.447453313082352,0.7484010535478592,0.13780304990155606,-0.4,0.6,0.06,0.48,0.46
1242064417799524353,,,,,,,,,35.75,18.779976038323372,0.8239182531833649,0.10935605713803781,0.75,0.4330127018922193,0.75,0.25,0.0
1242422334603968513,,,,,,,,,80.6,43.2841772475809,0.77637893140316,0.14663854973176005,0.16,0.6437390775772432,0.3,0.56,0.14
124293790,,,,,,,,,117.84,41.713000371586794,0.7872444260120391,0.13999787919466766,0.04,0.5642694391866354,0.18,0.68,0.14
1242EFC0-A0E9-44E1-8E4A-6524C5BB76C7,61.473684210526315,66.76381656418442,,,6.315789473684211,4.888790955677104,,,,,,,,,,,
124604810,,,,,,,,,46.98,36.99323721979464,0.7704697269201278,0.1113676429950518,0.08,0.2712931993250107,0.08,0.92,0.0
1247402410437296128,,,,,,,,,91.625,39.92473387513059,0.7911321073770523,0.10319090636212763,0.125,0.33071891388307384,0.125,0.875,0.0
1247630011043061764,,,,,,,,,50.68181818181818,34.382059755893785,0.9044562632387335,0.11836112131130483,0.9090909090909091,0.28747978728803447,0.9090909090909091,0.09090909090909091,0.0
1249324755485732864,,,,,,,,,101.8,49.82649897393956,0.7974469625949859,0.11658245549729154,-0.12,0.5528109984434102,0.1,0.68,0.22
1250624522161516546,,,,,,,,,119.84,38.43402659102998,0.8361695027351379,0.03699946072072235,0.0,0.0,0.0,1.0,0.0
1251405534881812480,,,,,,,,,141.28,27.405138204358686,0.7534505146741867,0.1367833334261157,0.5,0.7,0.62,0.26,0.12
1251840219156025344,,,,,,,,,118.0,88.73601298232866,0.7526058399677277,0.141756344130041,-0.26,0.6873136110975834,0.14,0.46,0.4
1252471470434942977,,,,,,,,,196.5,108.45390726018127,0.7543985545635223,0.04819286512016973,0.5,0.5,0.5,0.5,0.0
1255080782399328257,,,,,,,,,146.3846153846154,28.821835903565738,0.8073038963171152,0.1021711895141014,0.15384615384615385,0.36080121229410994,0.15384615384615385,0.8461538461538461,0.0
125A34A1-927C-4EF4-B8FB-12607F90C3A1,0.0,0.0,,,0.0,0.0,,,,,,,,,,,
1267627190,0.0,0.0,0.0,0.0,0.0,0.0,,,78.64,27.954076625780363,0.6917726564407348,0.14412324606342425,0.36,0.48,0.36,0.64,0.0
1268986922,0.3157894736842105,0.7981974151633211,210.5,777.3816630201667,0.0,0.0,,,59.675438596491226,34.86251080882374,0.7488806090856853,0.1617110545301966,0.008771929824561403,0.7779371511516143,0.30701754385964913,0.39473684210526316,0.2982456140350877
