,Unnamed: 0,user_id,username,username_uppercase,username_lowercase,username_numeric,username_special,username_length,username_se,screenname,screenname_uppercase,screenname_lowercase,screenname_numeric,screenname_special,screenname_length,screenname_se,screenname_emoji,screenname_hashtag,screenname_word,description,description_length,user_md_follower,user_md_following,user_md_follow_ratio,user_md_total_post,user_md_total_like,user_md_verified,user_md_protected,label
40,589,24BA800B-687A-44DA-ABF7-31834067E418,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,0.0,0.0,False,True
41,159,0FCAD469-4D25-483C-B4EF-0EAA265033DD,,,,,,,,,,,,,,,,,,,,,,50.0,0.0,20.0,0.0,False,True
42,1636,08FF3BE2-C495-43B7-9514-8C897DA21CDB,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
43,1325,B734C7AD-027F-4A8D-AEE7-6FEEEAA431D6,,,,,,,,,,,,,,,,,,,,,,19.554621848739497,10.0,20.0,0.0,False,True
44,961,9C64BD46-DDD5-44B6-9E94-4FC89CA1F75D,,,,,,,,,,,,,,,,,,,,,,21.46153846153846,0.0,0.0,0.0,False,True
45,715,F6A46530-568E-45B8-AB66-3AB47371502C,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
46,556,1E5C98AF-E36E-410D-AB67-2FBBE36ED217,,,,,,,,,,,,,,,,,,,,,,36.0,17.0,0.0,0.0,False,True
47,30,26151D5E-9FD8-4B4C-9448-0295BC93D36C,,,,,,,,,,,,,,,,,,,,,,22.75862068965517,0.0,20.0,0.0,False,True
48,61,8E2A4C4A-90C5-4744-B2A8-0601584C911B,,,,,,,,,,,,,,,,,,,,,,22.25,3.0,20.0,0.0,False,True
49,863,CF5D8AD5-933F-406F-8DFE-46B4B4AE5D39,,,,,,,,,,,,,,,,,,,,,,59.5,0.0,20.0,0.0,False,True
50,705,D70AC153-2317-41F0-9BC8-3A15423FE593,,,,,,,,,,,,,,,,,,,,,,59.86363636363637,9.0,9.0,0.0,False,True
51,1274,4BC46607-187D-4457-B4A5-6C08D524993D,,,,,,,,,,,,,,,,,,,,,,4.452830188679245,5.0,20.0,0.0,False,True
52,479,FD7BBF0A-39FB-4B5D-94B7-29214C92ED1E,,,,,,,,,,,,,,,,,,,,,,0.0981443298969072,20.0,20.0,0.0,False,True
53,1042,9002A25F-5E3A-42D8-AB87-579DBFEC50BA,,,,,,,,,,,,,,,,,,,,,,99.0,0.0,0.0,0.0,False,True
54,1386,674A6638-00C6-4C86-9F72-752CF9104BAC,,,,,,,,,,,,,,,,,,,,,,5.544117647058823,1.0,20.0,0.0,False,True
55,1958,34617C8B-351F-47CD-A066-AA4457656CC5,,,,,,,,,,,,,,,,,,,,,,28.692307692307693,1.0,20.0,0.0,False,True
56,1573,64ECC769-EEB9-4A98-A0E4-86F7C44CC59D,,,,,,,,,,,,,,,,,,,,,,32.54545454545455,0.0,20.0,0.0,False,True
57,1404,2AB91379-5AF4-4BF4-AEAC-77048992CB32,,,,,,,,,,,,,,,,,,,,,,51.66666666666666,0.0,0.0,0.0,False,True
58,1369,71DEB9AF-8E1D-411F-8974-73E491404C2A,,,,,,,,,,,,,,,,,,,,,,23.140065146579804,1.0,20.0,0.0,False,True
59,1384,51482B80-F7FC-44B5-B8F6-74F19B442EB9,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
60,1186,6DBFF13D-0A6A-4FAF-B357-643993675F21,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,0.0,False,True
61,1089,2394E356-442E-4A6A-8A3A-5BA53F96A7B5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
62,526,C9ABBC2C-0197-4891-8B78-2CD299F6957A,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
63,284,23B49C80-5461-4FAB-B4F7-1862F8563E8B,,,,,,,,,,,,,,,,,,,,,,46.66666666666666,0.0,0.0,0.0,False,True
64,1668,2964AA3B-5920-44DA-8D6F-8F50277E361E,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
65,1957,7D4B554B-0FE0-4BBA-ABA4-AA38CAB05C13,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,0.0,False,True
66,73,3E62F906-2672-4931-B564-06BD9D3E6C16,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
67,1822,AAE3E26F-609A-4F11-BD71-9D59E737700C,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,0.0,False,True
68,1368,0680D59C-57FD-45E7-A2D5-73D695D0825B,,,,,,,,,,,,,,,,,,,,,,42.833333333333336,0.0,20.0,0.0,False,True
69,1459,62E1A492-08B3-442B-B267-7C6B03731AF3,,,,,,,,,,,,,,,,,,,,,,2.751116071428572,20.0,0.0,0.0,False,True
70,662,3A2E49BC-99B5-4E36-8519-364F6F125C86,,,,,,,,,,,,,,,,,,,,,,27.36,0.0,1.0,0.0,False,True
71,1408,2FEEE87D-D7FD-46DA-98DE-7788392AB227,,,,,,,,,,,,,,,,,,,,,,20.081967213114755,1.0,20.0,0.0,False,True
72,134,07898B56-3229-4575-89B3-0C2FFB8B00A9,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
73,81,CB655802-191F-48D7-8815-07883C7B8A87,,,,,,,,,,,,,,,,,,,,,,79.83333333333333,0.0,20.0,0.0,False,True
74,118,9E5ADBA8-C5F1-4098-8A7A-0B18DBAA2396,,,,,,,,,,,,,,,,,,,,,,18.185185185185187,9.0,20.0,0.0,False,True
75,265,1D654E36-0D73-43E8-B672-16DA5B656555,,,,,,,,,,,,,,,,,,,,,,80.0,0.0,16.0,0.0,False,True
76,978,B1FBF06C-FC8E-4F08-BD25-51862D7A90A1,,,,,,,,,,,,,,,,,,,,,,31.25,0.0,20.0,0.0,False,True
77,83,4D3CE98D-E89D-4B62-9531-07AB42835947,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
78,713,E87D5760-000A-4927-BCC9-3A9524FCD5B2,,,,,,,,,,,,,,,,,,,,,,0.8387096774193549,2.0,0.0,0.0,False,True
79,1303,3D5AFC79-107D-4541-9E75-6E49491D9962,,,,,,,,,,,,,,,,,,,,,,50.85,0.0,20.0,0.0,False,True
80,1905,7F624FDF-8BF0-4B8B-BAE6-A51EA485372E,,,,,,,,,,,,,,,,,,,,,,28.155555555555555,0.0,20.0,0.0,False,True
81,175,3A5AA897-BAD6-484D-BA75-1018D64D22CD,,,,,,,,,,,,,,,,,,,,,,28.12,0.0,20.0,0.0,False,True
82,324,A7D1FF46-4F7E-4783-9496-1BC4FBC2B316,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
83,1180,3A55FB7C-2EB7-49F8-8BF9-63C63C64271D,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
84,1341,AD2E5187-9E4B-44E0-8366-7110A8DB880A,,,,,,,,,,,,,,,,,,,,,,33.1875,0.0,20.0,0.0,False,True
85,1354,12AB8310-B5AD-4447-A1C9-72AEF7304651,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
86,983,84515E48-5334-4C41-BB34-51F84AB08C13,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
87,943,46C11DCA-1441-415D-B07E-4E6D4F8B3F26,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
88,1261,8F19EF7C-F6E7-40DB-A1C7-6AB1540AF688,,,,,,,,,,,,,,,,,,,,,,127.75,0.0,20.0,0.0,False,True
89,601,E9484D44-2BB0-4E78-94F9-32302B5A5D82,,,,,,,,,,,,,,,,,,,,,,62.0,0.0,20.0,0.0,False,True
90,363,C1F244AA-1F0B-4213-B9BC-1F204B3DDF7F,,,,,,,,,,,,,,,,,,,,,,92.0,0.0,12.0,0.0,False,True
91,444,1349C9FD-73D5-49B2-977D-25C3B1676CCC,,,,,,,,,,,,,,,,,,,,,,30.32258064516129,0.0,20.0,0.0,False,True
92,1152,76C25C72-081D-4DC0-8ED2-617FC2B332B8,,,,,,,,,,,,,,,,,,,,,,35.27127659574468,0.0,12.0,0.0,False,True
93,182,68F54D0B-CA02-4FAB-A865-104F5531C94C,,,,,,,,,,,,,,,,,,,,,,140.0,0.0,0.0,0.0,False,True
94,1361,FD8E10A3-B8A7-4A6F-A29D-735D66866FB3,,,,,,,,,,,,,,,,,,,,,,124.0,0.0,0.0,0.0,False,True
95,254,599494DE-FAA9-4FCB-86D6-15C173D0ECA4,,,,,,,,,,,,,,,,,,,,,,93.10714285714286,0.0,3.0,0.0,False,True
96,289,E1935AA0-46C0-424A-B175-189E8765BA9D,,,,,,,,,,,,,,,,,,,,,,14.11111111111111,0.0,20.0,0.0,False,True
97,1551,8910F354-0CB0-4C50-A171-856E7E7F703E,,,,,,,,,,,,,,,,,,,,,,5.135869565217392,0.0,20.0,0.0,False,True
98,572,2C6A2E6E-61C4-472F-9E86-30729AECE079,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
99,1355,0BC548FA-E129-4D08-8E83-72BA29D5330F,,,,,,,,,,,,,,,,,,,,,,170.0,0.0,20.0,0.0,False,True
100,1527,61C60095-B924-45B0-B133-82DE517BDC94,,,,,,,,,,,,,,,,,,,,,,18.94736842105263,12.0,20.0,0.0,False,True
101,1360,E4A1D430-DD74-434F-90EB-7351BFEF46D7,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
102,122,CBBCC5BC-4E93-4C4C-9F48-0B9892F99C9A,,,,,,,,,,,,,,,,,,,,,,57.66666666666666,0.0,20.0,0.0,False,True
103,470,4B48F6E9-D701-416E-87B0-28235CCF31F9,,,,,,,,,,,,,,,,,,,,,,20.53191489361702,2.0,9.0,0.0,False,True
104,1945,29CC19EB-11C1-4CCC-AA10-A8B90C5AE4D9,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
105,1751,9C6297CA-EC83-4DA4-8445-982316C9C7E4,,,,,,,,,,,,,,,,,,,,,,2.453164556962025,20.0,20.0,0.0,False,True
106,382,60B5B23D-3776-4C0A-B9CB-20DF681073DE,,,,,,,,,,,,,,,,,,,,,,123.33333333333331,0.0,20.0,0.0,False,True
107,583,F16BEF4F-8A7F-46CF-A9D7-3113F2BE7DA0,,,,,,,,,,,,,,,,,,,,,,92.25,0.0,20.0,0.0,False,True
108,559,B7E4350B-E4FB-4BAE-8251-2FC4C5B622A6,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
109,1273,3B89B49B-33DB-428D-AA20-6BE8135D2272,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,20.0,0.0,False,True
110,855,2D8C0E5C-FE18-4A7D-9968-45C97AD62011,,,,,,,,,,,,,,,,,,,,,,92.0,0.0,20.0,0.0,False,True
111,1960,5A9CA2A3-81EF-4AAA-920E-AA77523C6A39,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
112,1005,BB3EB5D0-B627-49A3-BA55-545F639F0309,,,,,,,,,,,,,,,,,,,,,,30.428571428571427,15.0,20.0,0.0,False,True
113,743,1986811E-E6FE-41CE-B4F4-3DAC2BAFD46C,,,,,,,,,,,,,,,,,,,,,,46.293577981651374,0.0,20.0,0.0,False,True
114,434,458A7EE8-DEC1-4615-97AE-24F06AA50331,,,,,,,,,,,,,,,,,,,,,,2.5533596837944663,20.0,20.0,0.0,False,True
115,1740,E61F0792-3BBC-4460-AB55-9781F938FA46,,,,,,,,,,,,,,,,,,,,,,12.533333333333331,4.0,9.0,0.0,False,True
116,1427,8DDEE6B2-182C-41D1-9D30-79718F0836CB,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
117,227,666544A8-453D-4929-AA61-130C6F263826,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
118,513,E6678444-FDEC-4B53-9F2B-2B7C7B635373,,,,,,,,,,,,,,,,,,,,,,28.0752688172043,7.0,20.0,0.0,False,True
119,700,1FBFF40C-FE46-4DFA-865F-39E4F2F648BB,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
120,1414,EBF0C547-1F25-4E0E-819C-77FBC7205A6B,,,,,,,,,,,,,,,,,,,,,,38.85714285714285,1.0,20.0,0.0,False,True
121,1458,42FE0DF5-6164-4230-9937-7C459905790F,,,,,,,,,,,,,,,,,,,,,,41.44262295081968,12.0,20.0,0.0,False,True
122,698,945AF3AC-37C8-4C0B-BE2F-39C27D0F1D28,,,,,,,,,,,,,,,,,,,,,,36.65,0.0,20.0,0.0,False,True
123,418,40518627-FFE2-4CE2-86DD-236AC6B61ECF,,,,,,,,,,,,,,,,,,,,,,1.9577464788732395,6.0,20.0,0.0,False,True
124,397,7D17209D-76FF-49EC-B06C-21E918F9AB55,,,,,,,,,,,,,,,,,,,,,,32.205882352941174,0.0,20.0,0.0,False,True
125,590,DEC5ECA0-0273-446C-9AF8-318F87A4AA0F,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
126,1387,D1CC550D-87A4-4FE8-AA69-752D668A0865,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
127,1155,97155AC4-F5D8-4D2E-9277-61C4FAFB09C9,,,,,,,,,,,,,,,,,,,,,,22.76923076923077,0.0,20.0,0.0,False,True
128,865,775018B4-F255-41DC-ACC6-46DF4A3A94B7,,,,,,,,,,,,,,,,,,,,,,52.0,9.0,20.0,0.0,False,True
129,750,1088BE12-FB7F-4010-BE66-3E068C76B470,,,,,,,,,,,,,,,,,,,,,,12.0,17.0,20.0,0.0,False,True
130,558,FF288A46-DBA1-4A1C-BDBE-2FC0A3CB48CF,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
131,492,D256DCDE-92F2-4204-B8FC-29F9FA8AE474,,,,,,,,,,,,,,,,,,,,,,9.824561403508772,5.0,20.0,0.0,False,True
132,1192,ECC3CE4E-407E-4AB5-B342-64BC4C4DD426,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
133,1337,9206BA06-B16A-4909-B4FC-70D549B41710,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
134,1908,38C29784-EC6B-4732-9A06-A55235982042,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
135,1569,9C67DDB5-CF8F-442A-804F-869AE9765EFC,,,,,,,,,,,,,,,,,,,,,,15.5,1.0,17.0,0.0,False,True
136,874,F99D4194-AF77-4AB0-A206-47FE383DF309,,,,,,,,,,,,,,,,,,,,,,39.526315789473685,0.0,20.0,0.0,False,True
137,887,BE5E9EEB-8508-4C37-90C8-49385882FEC5,,,,,,,,,,,,,,,,,,,,,,110.0,0.0,0.0,0.0,False,True
138,1504,58F82FB7-AC0A-48E9-9B21-807201E79F45,,,,,,,,,,,,,,,,,,,,,,42.04166666666666,3.0,20.0,0.0,False,True
139,1633,B69DAB9D-D37C-4A94-B356-8C2118D44BC4,,,,,,,,,,,,,,,,,,,,,,20.63636363636364,3.0,9.0,0.0,False,True
140,990,A043F4EB-5C92-4534-9CE3-528A09B62CE5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
141,1630,8A8785C8-7D77-4982-A5A0-8C10AA2E5CF0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
142,296,8ABE59EB-03CD-4567-A66F-1962362D68A7,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
143,1970,AB812B59-53C9-49AC-A2F4-AAF470F93C35,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
144,1219,028C1EE1-9F93-4C2F-8DC6-663D16694B94,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
145,505,B1F62EDC-E111-4A33-9DC7-2B1503772B31,,,,,,,,,,,,,,,,,,,,,,49.5,0.0,3.0,0.0,False,True
146,1491,C2FB51CF-D43D-4BFE-B405-7F17A75AA239,,,,,,,,,,,,,,,,,,,,,,60.125,0.0,20.0,0.0,False,True
147,940,0759FCED-2405-445F-ABFA-4E423A9208B2,,,,,,,,,,,,,,,,,,,,,,49.5,6.0,9.0,0.0,False,True
148,1166,CA923080-ED11-4811-82D9-6304CAEDB05F,,,,,,,,,,,,,,,,,,,,,,49.083333333333336,3.0,20.0,0.0,False,True
149,1483,4872CC0F-FFEF-45CA-9A8B-7E7FBFA3E9B8,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
150,1595,4E712B7E-B540-422E-8864-88F8FBF5DCD0,,,,,,,,,,,,,,,,,,,,,,48.285714285714285,0.0,20.0,0.0,False,True
151,1931,42B62889-A75E-451D-9C1A-A7C3F876B666,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
152,984,2D19243A-238E-47F5-BCFD-520049438D70,,,,,,,,,,,,,,,,,,,,,,46.083333333333336,4.0,20.0,0.0,False,True
153,1488,CCC11361-88DA-4770-85C1-7EEE3CA6357A,,,,,,,,,,,,,,,,,,,,,,83.42857142857143,0.0,20.0,0.0,False,True
154,1249,23D03E22-18AC-4692-A189-693FCCFF77D9,,,,,,,,,,,,,,,,,,,,,,188.0,0.0,20.0,0.0,False,True
155,519,1E9B5A51-B600-4362-9F1C-2BF9C3B724B1,,,,,,,,,,,,,,,,,,,,,,24.366666666666667,0.0,0.0,0.0,False,True
156,379,1CA2631E-312C-4979-9490-20941D683CFE,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
157,257,F8C05E9B-1F92-4F8D-A795-163F1526F6C2,,,,,,,,,,,,,,,,,,,,,,20.73891625615764,0.0,20.0,0.0,False,True
158,276,76CD4384-B7CC-49AE-87F9-179182B9D45A,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
159,643,4349F78A-B43D-458A-8240-34F850385FD6,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
160,910,B51494D3-58D3-4285-8CF3-4B34451BD60E,,,,,,,,,,,,,,,,,,,,,,59.36363636363637,0.0,20.0,0.0,False,True
161,1599,C8FFB7DE-3B7D-4939-B2F3-896BB60C6F1E,,,,,,,,,,,,,,,,,,,,,,109.0,0.0,0.0,0.0,False,True
162,359,A40743ED-C2A3-4D3E-B660-1EDF665F45E7,,,,,,,,,,,,,,,,,,,,,,116.33333333333331,0.0,20.0,0.0,False,True
163,937,4518E624-9380-423C-B684-4DCA800AB9B5,,,,,,,,,,,,,,,,,,,,,,46.45283018867924,3.0,9.0,0.0,False,True
164,773,D887C798-5374-4A4A-B171-3F5E29F28515,,,,,,,,,,,,,,,,,,,,,,6.859649122807017,0.0,20.0,0.0,False,True
165,151,703E618E-0A5E-4EDE-BCB3-0E5C16E95263,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,0.0,False,True
166,671,6E016FAC-46B5-4173-91B5-377C036A2D4B,,,,,,,,,,,,,,,,,,,,,,25.27058823529412,0.0,20.0,0.0,False,True
167,1362,D3991BA9-7500-4DC0-8D9E-735F8103E25F,,,,,,,,,,,,,,,,,,,,,,37.91666666666666,0.0,20.0,0.0,False,True
168,40,5F47E8AA-45A3-4AAF-9BEC-03142124B90B,,,,,,,,,,,,,,,,,,,,,,110.0,0.0,20.0,0.0,False,True
169,915,D6F0BA60-A9B6-4C8B-8B95-4BA332778A17,,,,,,,,,,,,,,,,,,,,,,31.352941176470587,0.0,20.0,0.0,False,True
170,1364,5495A543-3664-403B-B25B-7369A4E51149,,,,,,,,,,,,,,,,,,,,,,36.375,1.0,20.0,0.0,False,True
171,1735,F3F67F51-E399-4B8E-9FF7-96B7D1011851,,,,,,,,,,,,,,,,,,,,,,21.416666666666668,0.0,20.0,0.0,False,True
172,312,EE5A6FFC-EF0F-46B0-8C72-1AD3DEC26DD7,,,,,,,,,,,,,,,,,,,,,,0.5271477663230241,4.0,20.0,0.0,False,True
173,323,82449F4D-E334-474C-80A5-1BBC42763835,,,,,,,,,,,,,,,,,,,,,,24.666666666666668,0.0,0.0,0.0,False,True
174,539,B2E4E564-E927-45C2-9CDB-2E30BEA1F4D8,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,False,True
175,341,4F193DD3-5A66-4C71-903A-1D91D9CBFCCC,,,,,,,,,,,,,,,,,,,,,,19.16,4.0,9.0,0.0,False,True
176,1168,6C8DB1C5-0688-4B39-9FF3-631E76356E95,,,,,,,,,,,,,,,,,,,,,,18.9375,3.0,20.0,0.0,False,True
177,138,11C8E6E4-9DD3-44C7-B9DE-0C997C472EF8,,,,,,,,,,,,,,,,,,,,,,56.44444444444444,0.0,20.0,0.0,False,True
178,952,3E67F285-9761-4462-86E0-4F317BFC95B8,,,,,,,,,,,,,,,,,,,,,,43.44444444444444,0.0,20.0,0.0,False,True
